customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C203836,Morgan,Chen,morgan.chen3836@example.com,Canada,59,466675,Inactive
C202939,Quinn,Miller,,United States,20,125545,Inactive
C203083,Taylor,Brown,taylor.brown3083@example.com,United States,38,313958,Prospect
C201654,Avery,Miller,,United Kingdom,44,248832,Active
C202808,Taylor,Kim,,United Kingdom,36,115196,Active
C201248,Jamie,Wilson,jamie.wilson1248@example.com,Germany,62,343867,Prospect
C200096,Alex,Johnson,,United States,82,123325,Prospect
C202259,Avery,Johnson,avery.johnson2259@example.com,United States,43,70256,Prospect
C202224,Riley,Kim,riley.kim2224@example.com,Canada,48,202716,Prospect
C100398,Riley,Smith,riley.smith3110@example.com,Germany,32,129563,Inactive
C100048,Taylor,Chen,taylor.chen3210@example.com,Australia,39,"$125,500",Prospect
C100297,Avery,Chen,avery.chen1191@example.com,United Kingdom,53,338903,Prospect
C202095,Reese,Kim,,Mexico,18,257275,Active
C100053,Quinn,Kim,,U.S.A.,51,244007,Inactive
C200446,Quinn,Davis,quinn.davis446@example.com,Canada,43,55047,Inactive
C201926,Jamie,Chen,jamie.chen1926@example.com,United States,41,244725,Inactive
C100133,Jordan,Chen,jordan.chen1252@example.com,United Kingdom,64,264527,Prospect
C203642,Taylor,Chen,taylor.chen3642@example.com,United States,60,206018,Inactive
C203841,Alex,Wilson,,US,38,444253,Active
C202314,Quinn,Smith,,Germany,44,252786,Active
C200494,Jordan,Wilson,jordan.wilson494@example.com,USA,42,268660,Prospect
C201403,Riley,Brown,,United Kingdom,52,331084,Inactive
C100338,Alex,Garcia,alex.garcia4062@example.com,USA,19,321550,Active
C203825,Casey,Davis,casey.davis3825@example.com,United States,56,83115,Prospect
C203208,Jamie,Davis,,United States,29,218937,Active
C202113,Jamie,Davis,jamie.davis2113@example.com,US,34,249094,Prospect
C203402,Avery,Brown,avery.brown3402@example.com,United States,24,278391,Active
C203514,Quinn,Patel,quinn.patel3514@example.com,United States,35,82508,Active
C200798,Quinn,Johnson,quinn.johnson798@example.com,United States,44,269698,Active
C201031,Jordan,Garcia,jordan.garcia1031@example.com,United States,44,61894,Inactive
C100254,Reese,Patel,reese.patel752@example.com,Australia,75,346717,Inactive
C202057,Casey,Patel,casey.patel2057@example.com,United States,81,265102,Active
C202953,Avery,Miller,,Mexico,31,"$45,000",Prospect
C203162,Taylor,Brown,taylor.brown3162@example.com,Canada,67,306360,Active
C201473,Alex,Patel,,Mexico,40,198155,Active
C204148,Riley,Patel,riley.patel4148@example.com,U.S.A.,49,86796,Prospect
C202522,Morgan,Brown,morgan.brown2522@example.com,United States,42,138908,Active
C100176,Riley,Patel,riley.patel93@example.com,United Kingdom,72,108921,Active
C100046,Reese,Davis,reese.davis1120@example.com,Australia,72,226214,Inactive
C202742,Jordan,Brown,,United states,80,201468,Inactive
C200272,Reese,Chen,reese.chen272@example.com,United States,82,418543,Inactive
C202536,Jamie,Brown,jamie.brown2536@example.com,Mexico,33,346814,Active
C200165,Avery,Garcia,,Mexico,52,472574,Active
C100311,Reese,Brown,reese.brown2623@example.com,Mexico,22,366043,Active
C201844,Reese,Smith,reese.smith1844@example.com,United States,29,406016,Active
C201847,Jordan,Chen,jordan.chen1847@example.com,United Kingdom,71,"$125,500",Prospect
C201715,Riley,Brown,riley.brown1715@example.com,United Kingdom,73,440190,Inactive
C200357,Casey,Miller,,United States,34,104758,Active
C100324,Quinn,Patel,quinn.patel1211@example.com,Germany,58,"$45,000",Inactive
C100273,Alex,Miller,,United States,58,428901,Inactive
C100051,Riley,Garcia,riley.garcia4074@example.com,US,51,74423,Prospect
C200974,Riley,Wilson,riley.wilson974@example.com,United Kingdom,18,279846,Inactive
C200479,Quinn,Wilson,quinn.wilson479@example.com,U.S.,63,460698,Inactive
C202186,Riley,Miller,riley.miller2186@example.com,Germany,72,433479,Prospect
C100169,Casey,Brown,,United States,19,376286,Active
C201058,Alex,Davis,alex.davis1058@example.com,US,78,320582,Active
C202068,Morgan,Kim,morgan.kim2068@example.com,UNITED STATES,49,168046,Prospect
C100056,Avery,Garcia,,United States,24,218213,Inactive
C100283,Jamie,Chen,jamie.chen3458@example.com,USA,47,59220,Inactive
C200499,Taylor,Chen,,United States,74,166956,Inactive
C201997,Quinn,Smith,,Australia,23,45445,Prospect
C202751,Casey,Chen,casey.chen2751@example.com,Australia,62,249609,Active
C200564,Quinn,Miller,quinn.miller564@example.com,United States,31,401702,Active
C202573,Quinn,Kim,,United States,69,479950,Prospect
C200802,Casey,Kim,casey.kim802@example.com,USA,30,478568,Active
C200382,Jamie,Miller,,United States,64,457630,Prospect
C100415,Casey,Smith,casey.smith3437@example.com,Germany,28,315960,Inactive
C202823,Avery,Brown,avery.brown2823@example.com,United States,27,90775,Active
C100397,Jamie,Davis,,Canada,72,187590,Inactive
C202734,Morgan,Miller,,United States,34,213065,Prospect
C200150,Alex,Smith,alex.smith150@example.com,Germany,24,78640,Active
C202968,Morgan,Patel,,Mexico,33,207073,Inactive
C203620,Avery,Patel,avery.patel3620@example.com,Germany,72,48701,Active
C202268,Quinn,Brown,quinn.brown2268@example.com,US,43,287312,Prospect
C201316,Reese,Garcia,reese.garcia1316@example.com,Germany,51,198667,Active
C100416,Alex,Davis,,United States,24,44539,Prospect
C203315,Jamie,Brown,,United States,44,351765,Prospect
C202251,Alex,Davis,alex.davis2251@example.com,Canada,65,373811,Inactive
C201291,Riley,Smith,riley.smith1291@example.com,USA,22,427427,Active
C200963,Riley,Kim,,U.S.A.,38,257696,Inactive
C202585,Avery,Johnson,,United States,39,227686,Prospect
C202893,Jordan,Johnson,jordan.johnson2893@example.com,United States,34,294676,Active
C202257,Alex,Brown,alex.brown2257@example.com,United states,21,290924,Inactive
C200424,Reese,Wilson,reese.wilson424@example.com,Australia,47,422378,Inactive
C200504,Taylor,Miller,taylor.miller504@example.com,United States,49,363941,Prospect
C202530,Quinn,Garcia,quinn.garcia2530@example.com,United States,22,295371,Prospect
C202382,Riley,Patel,,United States,38,412550,Prospect
C100160,Morgan,Johnson,morgan.johnson2100@example.com,United States,20,438218,Active
C201108,Taylor,Kim,,United States,43,183360,Prospect
C100267,Casey,Patel,,United States,49,404245,Active
C100197,Quinn,Chen,,United States,55,N/A,Active
C100220,Taylor,Garcia,taylor.garcia1302@example.com,Australia,64,212599,Inactive
C202419,Jordan,Garcia,jordan.garcia2419@example.com,U.S.,70,214776,Inactive
C100254,Reese,Patel,reese.patel752@example.com,Australia,75,346717,Inactive
C203433,Alex,Miller,alex.miller3433@example.com,United Kingdom,54,377526,Active
C200052,Casey,Davis,,United States,19,354268,Active
C201522,Quinn,Wilson,quinn.wilson1522@example.com,Mexico,47,392903,Inactive
C100134,Reese,Chen,reese.chen3088@example.com,Canada,50,405988,Inactive
C203160,Riley,Patel,riley.patel3160@example.com,Germany,57,325954,Prospect
C200366,Casey,Miller,,United States,30,352842,Prospect
C200166,Casey,Wilson,,UNITED STATES,53,276580,Inactive
C203600,Morgan,Kim,morgan.kim3600@example.com,USA,27,438445,Prospect
C202174,Taylor,Wilson,,Canada,43,338687,Active
C200699,Jordan,Smith,jordan.smith699@example.com,United States,21,33524,Prospect
C203926,Jordan,Kim,,Germany,68,319474,Prospect
C201925,Taylor,Davis,,Australia,51,360313,Prospect
C100084,Jordan,Brown,jordan.brown2539@example.com,United States,32,37519,Active
C202979,Jamie,Miller,,Germany,77,313681,Active
C100078,Alex,Brown,,USA,64,312219,Active
C100036,Morgan,Chen,morgan.chen2689@example.com,USA,28,263789,Inactive
C202754,Jamie,Wilson,jamie.wilson2754@example.com,United States,46,56360,Inactive
C100069,Casey,Smith,,Canada,18,115221,Inactive
C100047,Jordan,Smith,jordan.smith3871@example.com,United states,50,246616,Prospect
C100236,Jamie,Garcia,jamie.garcia2829@example.com,Australia,64,457558,Inactive
C100091,Reese,Kim,reese.kim2322@example.com,United States,30,269203,Inactive
C200086,Riley,Wilson,riley.wilson86@example.com,Mexico,64,153218,Active
C201258,Quinn,Brown,quinn.brown1258@example.com,United States,26,99530,Prospect
C203629,Reese,Miller,reese.miller3629@example.com,United States,42,168202,Inactive
C202020,Avery,Kim,avery.kim2020@example.com,United States,39,79042,Prospect
C203396,Quinn,Brown,quinn.brown3396@example.com,united states,79,307959,Active
C201289,Alex,Patel,,Canada,28,275475,Inactive
C203955,Morgan,Johnson,,United States,62,391075,Inactive
C100181,Jordan,Smith,,United States,64,405841,Prospect
C202887,Jamie,Miller,,United States,18,358940,Active
C201034,Reese,Davis,reese.davis1034@example.com,United States,73,238337,Inactive
C202203,Casey,Johnson,,United States,41,"$125,500",Inactive
C201938,Morgan,Smith,,Australia,64,360782,Active
C200800,Jordan,Brown,,U.S.,44,68431,Active
C201804,Jamie,Johnson,jamie.johnson1804@example.com,U.S.A.,63,380277,Inactive
C201140,Quinn,Chen,quinn.chen1140@example.com,United States,69,40019,Inactive
C202867,Avery,Johnson,avery.johnson2867@example.com,United States,39,184221,Active
C100006,Casey,Johnson,,United States,78,95585,Prospect
C100023,Riley,Chen,,USA,39,372986,Inactive
C100308,Jamie,Miller,jamie.miller1601@example.com,U.S.,77,"$45,000",Active
C201386,Jamie,Patel,jamie.patel1386@example.com,Canada,59,304295,Prospect
C100362,Quinn,Patel,quinn.patel194@example.com,U.S.A.,43,216327,Prospect
C100054,Alex,Garcia,,Australia,70,284294,Prospect
C201682,Reese,Johnson,reese.johnson1682@example.com,United States,59,369317,Inactive
C202048,Morgan,Patel,morgan.patel2048@example.com,Canada,22,68008,Inactive
C202413,Riley,Chen,,U.S.,71,316946,Prospect
C202498,Avery,Miller,,United States,69,293719,Active
C200836,Riley,Davis,riley.davis836@example.com,United States,74,464059,Active
C200710,Reese,Kim,,United Kingdom,72,311109,Inactive
C201104,Morgan,Garcia,morgan.garcia1104@example.com,Germany,68,396978,Active
C200612,Reese,Garcia,,Germany,55,109170,Prospect
C201709,Quinn,Brown,quinn.brown1709@example.com,United States,62,201101,Prospect
C100249,Quinn,Smith,quinn.smith1591@example.com,United States,19,417892,Inactive
C200884,Jamie,Wilson,jamie.wilson884@example.com,United States,58,125939,Inactive
C100335,Jamie,Garcia,jamie.garcia1479@example.com,Canada,46,316343,Active
C200214,Morgan,Smith,morgan.smith214@example.com,U.S.A.,52,475540,Inactive
C203889,Quinn,Davis,,United States,42,165206,Active
C202918,Riley,Garcia,riley.garcia2918@example.com,United states,55,233388,Active
C203651,Jordan,Kim,,Canada,44,326299,Inactive
C202908,Jordan,Johnson,,United States,46,102577,Prospect
C202327,Riley,Wilson,,US,70,41318,Inactive
C200952,Riley,Miller,riley.miller952@example.com,Canada,42,456148,Inactive
C203071,Taylor,Garcia,taylor.garcia3071@example.com,United States,38,319125,Active
C202154,Riley,Wilson,riley.wilson2154@example.com,United States,41,119713,Prospect
C202834,Jamie,Brown,jamie.brown2834@example.com,United States,74,22444,Inactive
C100325,Jordan,Davis,,USA.,63,372032,Active
C200783,Morgan,Chen,morgan.chen783@example.com,United States,59,163675,Active
C203741,Jordan,Chen,jordan.chen3741@example.com,Mexico,66,402078,Active
C100276,Taylor,Garcia,taylor.garcia338@example.com,United States,28,185996,Inactive
C203329,Avery,Garcia,,United States,66,117650,Inactive
C204103,Riley,Patel,riley.patel4103@example.com,USA,52,361512,Prospect
C100232,Jamie,Smith,jamie.smith778@example.com,United Kingdom,80,27948,Prospect
C203511,Taylor,Garcia,,Canada,45,222213,Prospect
C200684,Jamie,Chen,,United States,22,258588,Inactive
C203302,Quinn,Davis,,United States,36,111773,Prospect
C201403,Riley,Brown,,United Kingdom,52,331084,Inactive
C100233,Jamie,Kim,,United Kingdom,80,190582,Prospect
C202064,Avery,Miller,,United States,35,421659,Active
C201575,Taylor,Johnson,taylor.johnson1575@example.com,United States,23,86531,Inactive
C100103,Jordan,Kim,jordan.kim2958@example.com,Australia,26,146567,Prospect
C203400,Alex,Wilson,,U.S.,64,376700,Inactive
C202616,Morgan,Brown,morgan.brown2616@example.com,US,81,254740,Inactive
C200905,Reese,Garcia,reese.garcia905@example.com,U.S.,38,275701,Prospect
C100279,Jordan,Wilson,jordan.wilson3244@example.com,United States,39,380334,Inactive
C202023,Alex,Chen,alex.chen2023@example.com,USA,58,415465,Active
C200816,Reese,Miller,reese.miller816@example.com,Mexico,55,226636,Prospect
C203203,Reese,Davis,,United states,62,99930,Inactive
C203751,Morgan,Garcia,,United Kingdom,45,100101,Prospect
C203090,Reese,Kim,,Mexico,29,93525,Inactive
C202944,Jamie,Brown,jamie.brown2944@example.com,US,23,95707,Prospect
C200183,Morgan,Smith,morgan.smith183@example.com,United States,20,248506,Inactive
C100046,Riley,Smith,riley.smith2039@example.com,United States,62,442285,Inactive
C100350,Jordan,Kim,jordan.kim610@example.com,United States,76,364839,Inactive
C200755,Jordan,Wilson,,United States,64,380567,Inactive
C201579,Taylor,Miller,,Mexico,63,284986,Active
C202733,Jamie,Kim,jamie.kim2733@example.com,US,44,446452,Prospect
C201299,Alex,Miller,alex.miller1299@example.com,United States,62,284982,Active
C204072,Morgan,Kim,,United States,35,71595,Inactive
C202503,Jamie,Patel,jamie.patel2503@example.com,United States,66,347557,Prospect
C200933,Avery,Wilson,,US,55,318048,Active
C203378,Avery,Garcia,avery.garcia3378@example.com,United States,67,324972,Active
C200647,Casey,Chen,,USA,75,68862,Prospect
C200102,Jordan,Smith,,United States,62,432270,Inactive
C100291,Casey,Smith,,United states,19,61427,Prospect
C100133,Riley,Johnson,,Australia,49,209459,Inactive
C100042,Quinn,Smith,quinn.smith2445@example.com,United States,77,21080,Prospect
C200833,Alex,Kim,,United States,82,32525,Inactive
C100000,Jamie,Davis,jamie.davis3353@example.com,Germany,64,471321,Active
C203147,Jamie,Patel,,United States,50,469891,Active
C200551,Casey,Johnson,,United States,64,385404,Active
C100225,Jordan,Smith,jordan.smith534@example.com,United Kingdom,22,187494,Inactive
C201435,Taylor,Johnson,taylor.johnson1435@example.com,United States,55,391606,Inactive
C100363,Morgan,Patel,,United States,40,88898,Inactive
C201426,Casey,Garcia,casey.garcia1426@example.com,Canada,61,446475,Prospect
C100247,Avery,Patel,avery.patel3567@example.com,USA,50,429446,Prospect
C203472,Casey,Chen,casey.chen3472@example.com,Germany,79,105889,Prospect
C202318,Alex,Davis,,United States,60,448810,Prospect
C201330,Riley,Brown,,United States,63,55882,Prospect
C200275,Jamie,Davis,jamie.davis275@example.com,United Kingdom,30,256369,Prospect
C100065,Jordan,Davis,jordan.davis1395@example.com,Australia,23,375292,Prospect
C202634,Jamie,Johnson,,US,80,168220,Inactive
C203580,Riley,Brown,riley.brown3580@example.com,Mexico,52,260509,Prospect
C100029,Reese,Johnson,,Mexico,22,367342,Inactive
C200058,Avery,Garcia,,United Kingdom,75,162357,Active
C203749,Jordan,Miller,jordan.miller3749@example.com,United States,61,19822,Inactive
C200818,Reese,Brown,reese.brown818@example.com,Australia,50,393970,Active
C204035,Morgan,Davis,morgan.davis4035@example.com,United States,44,421923,Prospect
C202818,Morgan,Wilson,,USA,30,242689,Inactive
C202991,Taylor,Kim,,United Kingdom,70,183375,Active
C202710,Jordan,Miller,,Canada,79,396273,Prospect
C203265,Jordan,Garcia,,United States,37,108707,Prospect
C202865,Casey,Johnson,casey.johnson2865@example.com,USA,41,190260,Prospect
C202008,Avery,Kim,avery.kim2008@example.com,United Kingdom,21,401838,Inactive
C201660,Taylor,Brown,taylor.brown1660@example.com,United States,64,192278,Active
C200011,Casey,Johnson,,Germany,50,390423,Active
C201380,Jamie,Chen,,Australia,48,314352,Inactive
C200051,Quinn,Chen,,United States,79,470100,Active
C201141,Alex,Smith,,Mexico,27,266090,Inactive
C202295,Jordan,Brown,,United States,65,418386,Inactive
C203269,Jordan,Brown,,United States,22,N/A,Prospect
C200980,Riley,Wilson,riley.wilson980@example.com,Australia,43,478900,Prospect
C202862,Casey,Johnson,casey.johnson2862@example.com,United States,42,458522,Active
C202399,Riley,Brown,riley.brown2399@example.com,United States,20,234175,Active
C202904,Avery,Brown,,United Kingdom,72,222185,Inactive
C201905,Riley,Miller,riley.miller1905@example.com,Canada,34,43382,Prospect
C203182,Jamie,Patel,jamie.patel3182@example.com,United Kingdom,77,127081,Prospect
C202061,Riley,Davis,,United States,63,349703,Prospect
C100008,Morgan,Smith,,Mexico,26,18485,Prospect
C201171,Quinn,Kim,,United states,26,"$125,500",Prospect
C202534,Taylor,Smith,,United States,70,54616,Inactive
C202926,Taylor,Brown,,United States,25,222098,Prospect
C100169,Jamie,Johnson,jamie.johnson1528@example.com,Germany,81,24907,Prospect
C204147,Morgan,Davis,,United States of America,20,52705,Inactive
C100118,Jordan,Brown,jordan.brown4129@example.com,Australia,36,413603,Inactive
C100177,Taylor,Garcia,taylor.garcia2564@example.com,UNITED STATES,62,116279,Inactive
C200096,Alex,Johnson,,United States,82,123325,Prospect
C100150,Jamie,Chen,jamie.chen3049@example.com,United States,28,374336,Inactive
C203870,Alex,Wilson,alex.wilson3870@example.com,Canada,32,188034,Active
C200243,Reese,Brown,reese.brown243@example.com,United Kingdom,56,124470,Prospect
C201265,Jordan,Chen,jordan.chen1265@example.com,Mexico,24,477305,Inactive
C200924,Jamie,Chen,jamie.chen924@example.com,United States,82,87377,Prospect
C201699,Reese,Patel,reese.patel1699@example.com,United States,71,52847,Active
